"TOA5","rrg19","CR1000","36416","CR1000.Std.20","CPU:RG_19-2019-08-09.CR1","19097","Rg_19-2019-08-09"
"TIMESTAMP","RECORD","GageMinV","ActTemp","ActDepth","ReportPCP","OPDCounts","blockedSec","scan10","ActDepthRA"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-03-20 22:45:00",21265,12.29,7.333,4.651871,0,0,0,900,4.652082
"2020-03-20 23:00:00",21266,12.28,6.94,4.65063,0,0,0,900,4.650878
"2020-03-20 23:15:00",21267,12.28,6.504,4.649762,0,0,0,900,4.649705
"2020-03-20 23:30:00",21268,12.28,6.005,4.647732,0,33,0,900,4.648552
"2020-03-20 23:45:00",21269,12.27,5.528,4.646631,0,2,0,900,4.647038
"2020-03-21 00:00:00",21270,12.27,5.051,4.645288,0,3,0,900,4.646081
"2020-03-21 00:15:00",21271,12.27,4.579,4.644945,0,174,0,900,4.645325
"2020-03-21 00:30:00",21272,12.26,4.042,4.645309,0,323,0,900,4.645694
"2020-03-21 00:45:00",21273,12.26,3.486,4.644883,0,372,0,900,4.644719
"2020-03-21 01:00:00",21274,12.26,2.993,4.643713,0,8,0,900,4.644468
"2020-03-21 01:15:00",21275,12.25,2.544,4.644017,0,0,0,900,4.643953
"2020-03-21 01:30:00",21276,12.25,2.139,4.642167,0,0,0,900,4.642994
"2020-03-21 01:45:00",21277,12.25,1.755,4.640863,0,0,0,900,4.641971
"2020-03-21 02:00:00",21278,12.25,1.351,4.640247,0,1,0,900,4.641035
"2020-03-21 02:15:00",21279,12.24,0.883,4.639533,0,3,0,900,4.639948
"2020-03-21 02:30:00",21280,12.24,0.393,4.638999,0,0,0,900,4.639118
"2020-03-21 02:45:00",21281,12.24,-0.012,4.637527,0,10,0,900,4.638081
"2020-03-21 03:00:00",21282,12.24,-0.457,4.637582,0,13,0,900,4.637698
"2020-03-21 03:15:00",21283,12.24,-1.076,4.635712,0,7,0,900,4.636449
"2020-03-21 03:30:00",21284,12.23,-1.692,4.634497,0,3,0,900,4.634932
"2020-03-21 03:45:00",21285,12.23,-2.248,4.633286,0,8,0,900,4.633686
"2020-03-21 04:00:00",21286,12.23,-2.677,4.632452,0,18,0,900,4.632843
"2020-03-21 04:15:00",21287,12.23,-3.064,4.632236,0,17,0,900,4.632483
"2020-03-21 04:30:00",21288,12.22,-3.299,4.632249,0,5,0,900,4.63215
"2020-03-21 04:45:00",21289,12.22,-3.513,4.632636,0,4,0,900,4.632429
"2020-03-21 05:00:00",21290,12.22,-3.599,4.633214,0,23,0,900,4.63306
"2020-03-21 05:15:00",21291,12.22,-3.685,4.633803,0,81,0,900,4.633814
"2020-03-21 05:30:00",21292,12.21,-3.771,4.63471,0,183,0,900,4.634249
"2020-03-21 05:45:00",21293,12.21,-3.902,4.633883,0,104,0,900,4.63443
"2020-03-21 06:00:00",21294,12.21,-4.051,4.633919,0,31,0,900,4.63412
"2020-03-21 06:15:00",21295,12.22,-4.245,4.632887,0,4,0,900,4.63363
"2020-03-21 06:30:00",21296,12.24,-4.462,4.633129,0,2,0,900,4.632926
"2020-03-21 06:45:00",21297,12.25,-4.699,4.631854,0,2,0,900,4.632342
"2020-03-21 07:00:00",21298,12.26,-4.896,4.631748,0,5,0,900,4.632178
"2020-03-21 07:15:00",21299,12.28,-5.004,4.632154,0,1,0,900,4.632262
"2020-03-21 07:30:00",21300,12.36,-5.025,4.632272,0,0,0,900,4.632475
"2020-03-21 07:45:00",21301,12.33,-5.047,4.632266,0,0,0,900,4.632513
"2020-03-21 08:00:00",21302,12.34,-5.113,4.632066,0,0,0,900,4.632395
"2020-03-21 08:15:00",21303,12.37,-5.199,4.632292,0,0,0,900,4.63217
"2020-03-21 08:30:00",21304,12.39,-5.244,4.632849,0,0,0,900,4.632002
"2020-03-21 08:45:00",21305,12.4,-5.244,4.632095,0,0,0,900,4.632462
"2020-03-21 09:00:00",21306,12.44,-5.221,4.632416,0,0,0,900,4.632415
"2020-03-21 09:15:00",21307,12.47,-5.113,4.633238,0,0,0,900,4.632847
"2020-03-21 09:30:00",21308,12.5,-4.962,4.633707,0,0,0,900,4.633367
"2020-03-21 09:45:00",21309,12.56,-4.593,4.63546,0,0,0,900,4.634397
"2020-03-21 10:00:00",21310,12.64,-4.031,4.637142,0,0,0,900,4.636395
"2020-03-21 10:15:00",21311,12.7,-3.708,4.636481,0,0,0,900,4.636422
"2020-03-21 10:30:00",21312,12.71,-3.364,4.637552,0,0,0,900,4.636363
"2020-03-21 10:45:00",21313,12.73,-2.741,4.638312,0,0,0,900,4.637553
"2020-03-21 11:00:00",21314,12.73,-2.013,4.639427,0,0,0,900,4.638826
"2020-03-21 11:15:00",21315,12.73,-1.225,4.638948,0,0,0,900,4.639242
"2020-03-21 11:30:00",21316,12.73,-0.542,4.637927,0,0,0,900,4.638495
"2020-03-21 11:45:00",21317,12.58,0.097,4.637051,0,0,0,900,4.637579
"2020-03-21 12:00:00",21318,12.49,0.628,4.636126,0,0,0,900,4.636851
"2020-03-21 12:15:00",21319,12.46,0.903,4.634587,0,0,0,900,4.635277
"2020-03-21 12:30:00",21320,12.43,1.224,4.632741,0,0,0,900,4.63363
"2020-03-21 12:45:00",21321,12.41,1.48,4.631876,0,0,0,900,4.632384
"2020-03-21 13:00:00",21322,12.39,1.735,4.630939,0,0,0,900,4.631074
"2020-03-21 13:15:00",21323,12.37,1.904,4.629822,0,0,0,900,4.630152
"2020-03-21 13:30:00",21324,12.36,1.947,4.627417,0,0,0,900,4.628334
"2020-03-21 13:45:00",21325,12.35,1.927,4.626586,0,0,0,900,4.626433
"2020-03-21 14:00:00",21326,12.34,1.586,4.622921,0,0,0,900,4.623953
"2020-03-21 14:15:00",21327,12.34,1.224,4.62088,0,0,0,900,4.622064
"2020-03-21 14:30:00",21328,12.34,0.82,4.620579,0,0,0,900,4.620355
"2020-03-21 14:45:00",21329,12.34,0.522,4.61897,0,0,0,900,4.619538
"2020-03-21 15:00:00",21330,12.34,0.16,4.617997,0,0,0,900,4.619095
"2020-03-21 15:15:00",21331,12.34,-0.032,4.619129,0,0,0,900,4.618639
"2020-03-21 15:30:00",21332,12.34,-0.267,4.617878,0,0,0,900,4.618582
"2020-03-21 15:45:00",21333,12.34,-0.628,4.61702,0,0,0,900,4.617538
"2020-03-21 16:00:00",21334,12.34,-0.969,4.615656,0,0,0,900,4.616257
